,ID,Date,User,Tweet,Media,Hashtags
339,1293292645217906691,2020-08-11 21:06:09+00:00,Bhindiwale,"Not the India I know. Ashamed and Emabrassed 

 #bangaloreriots",,['bangaloreriots']
340,1293292643686813697,2020-08-11 21:06:09+00:00,Pyush_k,"Always remember this video... This is the truth.

@rahulroushan
@desimojito
@UnSubtleDesi

#Bengaluru 
#bangaloreriots https://t.co/ObOhJQq11Y","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1293292484374794240/pu/img/nfO3CanV8i7_bJZC.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1293292484374794240/pu/vid/480x480/NBCBKXxUYz-HFPhk.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1293292484374794240/pu/vid/640x640/xki0S2w3OkyMZ6N7.mp4?tag=10', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1293292484374794240/pu/vid/320x320/OexARphhhp56MFEZ.mp4?tag=10', contentType='video/mp4', bitrate=432000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1293292484374794240/pu/pl/xfwzdIJ1SfKJy7CN.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None)], duration=29.734, views=26756, altText=None)]","['Bengaluru', 'bangaloreriots']"
341,1293292620345532416,2020-08-11 21:06:03+00:00,abejana_,Not the India I know #bangaloreriots,,['bangaloreriots']
342,1293292611994755072,2020-08-11 21:06:01+00:00,dy_tat16,"A few hours from now, you will see left-liberals downplay the incident &amp; act as if nothing ensued. But if there are fatalities given the shoot at sight orders, then an anti-Muslim pogrom story will be rolled out. Wait for that WaPo article. #Bengaluru 
#bangalore #bangaloreriots",,"['Bengaluru', 'bangalore', 'bangaloreriots']"
343,1293292610900066304,2020-08-11 21:06:01+00:00,neelendranath,"If people attacking do not have a religious identity, how does people protecting have one? 

#BangaloreRiots",,['BangaloreRiots']
344,1293292592327581697,2020-08-11 21:05:56+00:00,bezargi,"Stop spreading hate 
This is a very crucial and tensed moment for people out there, INNOCENT lives are at stake now 
Hate has nothing to do with religion 
Sick minded will use hate for their personal gain such as politicis
STAY SAFE
#bangaloreriots #bangalore
#bengaluru",,"['bangaloreriots', 'bangalore', 'bengaluru']"
345,1293292566675243008,2020-08-11 21:05:50+00:00,NonLutyen,"Single source community did it again
https://t.co/4nXVX1wSil

#bangaloreriots #Riots #Islam",,"['bangaloreriots', 'Riots', 'Islam']"
346,1293292479635062785,2020-08-11 21:05:30+00:00,harshtruthnat,People who were preaching about Indian Constitution during CAA have gone completely mum now. It won’t be surprise that lobby comes tomorrow to justify #bangaloreriots,,['bangaloreriots']
347,1293292459380707328,2020-08-11 21:05:25+00:00,OttovonUnited,"Like the Delhi riots, these riots are also pre planned. People questioned me when I said this about Delhi riots, yet I was proved right. Hope police controls the rioters and bring them to justice and rule of law is restored. #bangaloreriots",,['bangaloreriots']
348,1293292434412040192,2020-08-11 21:05:19+00:00,Crimson_Sentry,"Radicalization is not the consequence of the crooked plans by an enemy. It is the prerequisite for their very existence. 
#bangaloreriots",,['bangaloreriots']
349,1293292318817099777,2020-08-11 21:04:51+00:00,teiangana,Wtf #bangaloreriots stay safe,,['bangaloreriots']
350,1293292318515007488,2020-08-11 21:04:51+00:00,monk_tweetoffl,Whats with this #bangaloreriots? Shocking visuals.,,['bangaloreriots']
351,1293292308608086016,2020-08-11 21:04:49+00:00,AomineDaiki0101,"We don't want our tax to be used recover the Vandelised 
Take it from mob
You can use it for treatment of injured police officers and later recover it from mob
#Bengaluru 
#bangaloreriots 
#Bangalore",,"['Bengaluru', 'bangaloreriots', 'Bangalore']"
352,1293292259249549312,2020-08-11 21:04:37+00:00,aceduos,"First #Delhi &amp; Now #Bangalore 

The Enemy wants another #Riot plz Be Cautious &amp; stay safe 🙏

All these doing bcz of  a Congress MLA relative's Facebook post ❓ or 
Pre planned🤔.

Need a Serious Investigation on this
@narendramodi @HMOIndia @BSYBJP @Tejasvi_Surya @BJP4Karnataka https://t.co/NnhpU1m1tS","[Photo(previewUrl='https://pbs.twimg.com/media/EfKyc3YUwAA5Zbb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKyc3YUwAA5Zbb?format=jpg&name=orig', altText=None)]","['Delhi', 'Bangalore', 'Riot']"
353,1293292229243494400,2020-08-11 21:04:30+00:00,dy_tat16,"The ""minority"" which was weeping and victimising itself yesterday is burning and destroying the nation today.
#Bengaluru #bangalore #bangaloreriots https://t.co/LMLwVGPW4Q","[Photo(previewUrl='https://pbs.twimg.com/media/EfKybVYUYAAu5Pg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKybVYUYAAu5Pg?format=jpg&name=orig', altText=None)]","['Bengaluru', 'bangalore', 'bangaloreriots']"
354,1293292073307844608,2020-08-11 21:03:53+00:00,SS_92023,"Why Police is shooting bullets in air?
is these rioters don't possess physical head too...
We all know very well why they r jealous of.......
Still Hindus are intolerant ???

#Bengaluru 
#bangaloreriots",,"['Bengaluru', 'bangaloreriots']"
355,1293292018261606400,2020-08-11 21:03:40+00:00,s_a_t_t_y,"Hey sickulars are you watching?
#bangaloreriots",,['bangaloreriots']
356,1293291908911964160,2020-08-11 21:03:13+00:00,BluntIndianGal,"They tell how much they are suppressed
But they won’t talk about the reign of terror they create

If you dare to blame us then dare to blame your people who are taking Kanoon in their hands &amp; retaliating in the worst possible way.
 
#bangaloreriots #Bangalore",,"['bangaloreriots', 'Bangalore']"
